planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.23849160350180995,0.47698320700362,0.4372775214967719,0.672650918115729,0.7695390781563126,0.4372713719858201,0.6692569560544497,0.7715430861723447,0.553040784234922,0.5777782523936906,0.3667247509678117,0.27947587399253077,0.4663552770964273,0.6999881502612892,0.48982625670777347,0.023377839738686637
venus,499,0.37508927651492396,0.7501785530298479,0.45931098875502757,0.753166827105247,0.7715430861723447,0.45912709228695914,0.7541649752235581,0.7695390781563126,0.5501727674024295,0.5813511624449369,0.47037083508224614,0.46592524093219684,0.5254897737627061,0.9900432391399028,0.39637780615907525,0.011332704818613985
earth,499,0.38204729325945547,0.7640945865189109,0.415305072269451,0.6950466984314139,0.749498997995992,0.4149921507431123,0.692340090257785,0.749498997995992,0.5754503442040874,0.6213073370364766,0.5115082918053735,0.4993294326534686,0.47706935286344465,0.9757332591290605,0.4563625315629053,0.00840050772075459
mars,499,0.295701814337223,0.5914036286744458,0.44172917731643424,0.7131732440736394,0.7635270541082164,0.4415243517714423,0.7138429569799996,0.7595190380761523,0.5559239012121099,0.5796672522554841,0.4401859805565384,0.3868173630241692,0.4808651922833188,0.8636748332457291,0.44169974736210377,0.007969187815996339
jupiter,499,0.3022244010614708,0.6044488021229417,0.5201736613976341,0.7777772591845185,0.8256513026052105,0.5202839534536068,0.7770826968685096,0.8276553106212425,0.550163960386779,0.5656470017946712,0.4731355420119735,0.44161136421208047,0.49102646633789887,0.9312446944277356,0.44982389631947745,0.0035972369447128507
saturn,499,0.2767351818187845,0.553470363637569,0.5833508019424597,0.8164739899846866,0.8577154308617234,0.583419893241517,0.8189423633610678,0.8577154308617234,0.5250839445510269,0.5224091356280528,0.434176785574186,0.40268493742479616,0.5228765842501035,0.921467984397926,0.4279480002043396,0.003758734115260001
uranus,499,0.19650764475552082,0.3930152895110416,0.7361338629809905,0.8913926444557645,0.9418837675350702,0.7359864300371635,0.8904985194645736,0.9398797595190381,0.4565675972420498,0.44601840047225205,0.34271191412972496,0.32006719121687366,0.617607786137666,0.9350751148036575,0.33312452337808596,0.003209958687050328
neptune,499,0.18210359676237955,0.3642071935247591,0.780044096381932,0.9324071174632534,0.9378757515030061,0.7799563386884384,0.9320887928410662,0.9378757515030061,0.40886367985147165,0.3575802981807768,0.30168392628229745,0.2985433945099179,0.6934872859410972,0.9898922043072294,0.30856886675003015,0.0007008416030509362
