planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.5200736323659978,1.0401472647319956,0.0703209751168954,0.1795066345488767,0.5671342685370742,0.07030944850513114,0.17390460934024757,0.5671342685370742,0.6282479589900818,0.6870048152780209,0.3949384582987319,0.25689931406462696,0.7302091033284603,0.6999881502612892,0.4426581166093824,0.023377839738686637
venus,499,0.7822690178394643,1.5645380356789287,0.1319590276391711,0.2944562934422801,0.5711422845691383,0.1319055910969931,0.2981370578135563,0.5711422845691383,0.5744273638346521,0.5789317865741347,0.2431497009852344,0.2408033537459806,0.8727187258982394,0.9900432391399028,0.31822684257926775,0.011332704818613985
earth,499,0.7821556804269139,1.5643113608538277,0.06716553898367081,0.07969682148696036,0.5190380761523046,0.06721965391021664,0.079590049179808,0.5210420841683366,0.5958142203178431,0.6619555084089076,0.2138840639395158,0.20865216367942835,0.826722287228847,0.9757332591290605,0.28087246610712535,0.00840050772075459
mars,499,0.5938043880348778,1.1876087760697556,0.1337760476491269,0.2626467774984729,0.5791583166332666,0.13368021875239128,0.2591972312381163,0.5791583166332666,0.5960171739088617,0.6374065125721233,0.2862300731321365,0.24955025228598704,0.7527489339126026,0.8636748332457291,0.37936791230306577,0.007969187815996339
jupiter,499,0.7141888428500557,1.4283776857001116,0.09768074791429261,0.21109645465600949,0.5651302605210421,0.09748767175281796,0.2077800867044252,0.5671342685370742,0.6005775747039384,0.6627980099807116,0.2772865625520938,0.2576132865477753,0.7854240839999816,0.9312446944277356,0.3939945398050606,0.0035972369447128507
saturn,499,0.5510144269972045,1.102028853994409,0.21599722826966242,0.3897264177113241,0.6332665330661322,0.2159455381854039,0.38525663388130066,0.6312625250501002,0.5951106036658095,0.6441326443001633,0.2627743574785319,0.24446224329586555,0.7297695527460695,0.921467984397926,0.32575257139912656,0.003758734115260001
uranus,499,0.42592016479848693,0.8518403295969739,0.403387263104495,0.7013451815009618,0.7234468937875751,0.40310754266705007,0.7029473691384092,0.7274549098196392,0.5783893175114803,0.6032540112473339,0.2694504349199127,0.2514723563816744,0.7307478830504577,0.9350751148036575,0.37227493905744985,0.003209958687050328
neptune,499,0.25889848436160506,0.5177969687232101,0.6726427375895006,0.87052937707831,0.8897795591182365,0.6725459128777779,0.8702928481502927,0.8897795591182365,0.48378275455414105,0.4727958259960458,0.23639451304359402,0.23294129468317126,0.7744751355156281,0.9898922043072294,0.24457960198985582,0.0007008416030509362
