planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.3333751362745695,0.666750272549139,0.4048027932503578,0.8036068968567865,0.7194388777555111,0.4045185294547019,0.7956901939408355,0.7114228456913828,0.4981474230989774,0.4599007442287011,0.216921114640135,0.155867613215798,0.6587084607311289,0.6999881502612892,0.2737572026313885,0.023377839738686637
venus,499,0.47653708401760675,0.9530741680352135,0.43593605839961086,0.7889439873072204,0.7314629258517034,0.435906589766102,0.7883580257176902,0.7314629258517034,0.519273427753657,0.4804735118789753,0.1350379996480837,0.13386054913427786,0.8632124511995279,0.9900432391399028,0.1706511908333093,0.011332704818613985
earth,499,0.527420839169649,1.054841678339298,0.3963923852507881,0.6782742340343708,0.7374749498997996,0.3964043645014541,0.6793220239314403,0.7374749498997996,0.5377466674978743,0.5612144243230495,0.09561502145531034,0.09335609965076706,0.8967940829361147,0.9757332591290605,0.1430257573809327,0.00840050772075459
mars,499,0.5467242072100372,1.0934484144200745,0.22994585779338883,0.3862554704748059,0.6452905811623246,0.22987529038769008,0.38095130660879634,0.6472945891783567,0.6001545159279504,0.6398023740366277,0.1559862868925948,0.13884582312731397,0.7880946631802037,0.8636748332457291,0.19655278871921328,0.007969187815996339
jupiter,499,0.7417626320228982,1.483525264045796,0.09516925511641977,0.12402703510840496,0.5470941883767535,0.09508825359437353,0.12715617141439667,0.5470941883767535,0.5913486397854852,0.657110067639783,0.11212809142201777,0.10629460266605335,0.8621311339688399,0.9312446944277356,0.14408397144616777,0.0035972369447128507
saturn,499,0.7490616050154211,1.4981232100308421,0.06330204127196706,0.10545394792491865,0.5230460921843687,0.06314653297201162,0.10089346600119793,0.5230460921843687,0.6071358163607745,0.6911012584410114,0.11314444380531129,0.10549636468716499,0.8661644303811263,0.921467984397926,0.14994649674848035,0.003758734115260001
uranus,499,0.7694633713662278,1.5389267427324556,0.0617160125584981,0.15499329956689975,0.5430861723446894,0.06167025127673793,0.15821618520571118,0.5450901803607214,0.6166224646132791,0.7011336022974233,0.11809263453443615,0.11191722344341477,0.8577382752365676,0.9350751148036575,0.15385443217079928,0.003209958687050328
neptune,499,0.8630140168124915,1.726028033624983,0.019561438600348167,-0.013440253802812245,0.49498997995991983,0.01950514659671299,-0.01248069834400045,0.49498997995991983,0.6050228047869339,0.6912868871340345,0.11018796183557515,0.10923125457482613,0.8914687692830001,0.9898922043072294,0.12987864181514908,0.0007008416030509362
