planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.2121739374049274,0.42434787480985486,0.5277764675407288,0.7918855905078893,0.8216432865731463,0.5272862886645111,0.7932661694732536,0.8216432865731463,0.538851532387224,0.5364009951832571,0.3257989404780186,0.22077071325742462,0.5540379473897058,0.6999881502612892,0.44944363113459496,0.023377839738686637
venus,499,0.6287384973296478,1.2574769946592956,0.06808838728101778,0.10635298279444855,0.531062124248497,0.06801195849261775,0.10424583333318517,0.531062124248497,0.6356642072089587,0.7174639359841639,0.44888974006913457,0.4443985287012493,0.5556720509299133,0.9900432391399028,0.4459114779884765,0.011332704818613985
earth,499,0.651167865103597,1.3023357302071945,0.11824656631144373,0.2098221506407198,0.5591182364729459,0.11842454853946772,0.20685272168330374,0.5591182364729459,0.5921554417900768,0.6455938014349846,0.3670186288560483,0.35805641282456896,0.676886359033118,0.9757332591290605,0.48335884497375986,0.00840050772075459
mars,499,0.4427287235227377,0.8854574470454754,0.21434341461767673,0.3866719115194374,0.6172344689378757,0.21451377686051282,0.38999974821322364,0.6212424849699398,0.6090879204394728,0.6725886706587964,0.37334759639701287,0.3273314613248228,0.5776228159763328,0.8636748332457291,0.4544415850193456,0.007969187815996339
jupiter,499,0.2962903592528217,0.5925807185056434,0.5886419561851508,0.8825605459693643,0.8336673346693386,0.5888884930956553,0.8812989384339381,0.8336673346693386,0.4679462874836055,0.4392023376475881,0.2778904312261097,0.25915428132909224,0.7232331501214616,0.9312446944277356,0.3361158531645097,0.0035972369447128507
saturn,499,0.2259987271229605,0.451997454245921,0.6989057384066998,0.9126012193848657,0.9038076152304609,0.6991420106513109,0.9124946604551127,0.9038076152304609,0.4338963483482186,0.38723992843474414,0.2655220537256028,0.24417390902446312,0.7601544595053863,0.921467984397926,0.34368489043191347,0.003758734115260001
uranus,499,0.13630431123717607,0.27260862247435214,0.8413335282156248,0.9387084198073361,0.9719438877755511,0.841243919131622,0.938807233672996,0.9719438877755511,0.3790324768783965,0.3444429967397635,0.21458016201248808,0.20195330432705366,0.7738925545185904,0.9350751148036575,0.2734681524226489,0.003209958687050328
neptune,499,0.1293869662935348,0.2587739325870696,0.8767059878058121,0.945066883771575,0.9919839679358717,0.8766618675702847,0.9447759851043047,0.9919839679358717,0.3631245024238427,0.32771685640213866,0.18066913892938688,0.17837591838766198,0.8715313208162471,0.9898922043072294,0.2409715364751561,0.0007008416030509362
