planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.21191706386291329,0.42383412772582657,0.5657308327242694,0.8383422575952799,0.8496993987975952,0.5657714911151737,0.836156177225181,0.8517034068136272,0.47641881288765175,0.4571372516058907,0.23416885345977656,0.1706355228319475,0.6118900385775426,0.6999881502612892,0.33655708971542103,0.023377839738686637
venus,499,0.4996233709597984,0.9992467419195968,0.43878129113342157,0.7321711278209674,0.7434869739478958,0.4386744255184925,0.7339215133600298,0.7434869739478958,0.5317349542322733,0.5516181761174376,0.08645863558702796,0.08553487321527717,0.9096223193197257,0.9900432391399028,0.13229861714018384,0.011332704818613985
earth,499,0.494883665898968,0.989767331797936,0.43774567857219654,0.7402696897252931,0.7655310621242485,0.43776148771815293,0.7370462451488095,0.7655310621242485,0.5176860209690953,0.5079210479343764,0.08469633645167458,0.08256791643307548,0.9031505885672163,0.9757332591290605,0.16165942339030281,0.00840050772075459
mars,499,0.4567539014327519,0.9135078028655037,0.33208245508823453,0.6128543550368171,0.7014028056112225,0.33190958561818973,0.6149581569434633,0.7014028056112225,0.5590551442929811,0.6086315471739373,0.16092836088138607,0.1429450869216015,0.7765546377061984,0.8636748332457291,0.22302037517574264,0.007969187815996339
jupiter,499,0.6123861499959266,1.224772299991853,0.2513196918327323,0.49893167351174655,0.6513026052104208,0.25130035500466674,0.5003894530935763,0.6513026052104208,0.5363917743719863,0.5717517582931316,0.10817363403083756,0.10070815924053686,0.8729121966436244,0.9312446944277356,0.1566695241705967,0.0035972369447128507
saturn,499,0.5448606065152602,1.0897212130305203,0.30584437344814247,0.5693527071889317,0.6933867735470942,0.30605281838565773,0.5669937965022434,0.6933867735470942,0.5529833279860156,0.5941431183751502,0.11905935330668078,0.11140452913297265,0.8479477746599543,0.921467984397926,0.17628953678280046,0.003758734115260001
uranus,499,0.5958948431040578,1.1917896862081157,0.26157062382368285,0.5457472395789241,0.6392785571142284,0.26173326205371517,0.5492848757811739,0.6392785571142284,0.5404417095743717,0.5720186885232694,0.10413948070001856,0.098236585164198,0.8769373706218319,0.9350751148036575,0.16983014877470987,0.003209958687050328
neptune,499,0.4904708438725479,0.9809416877450959,0.44590657629330255,0.79187867081036,0.7454909819639278,0.4459039569080224,0.7918727983431695,0.7454909819639278,0.48525676749842683,0.4627110754045211,0.07183096196881113,0.07102046249109421,0.9277397783133476,0.9898922043072294,0.1386014769796201,0.0007008416030509362
