planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.3107023332978559,0.6214046665957118,0.3401036260703552,0.6291853796400793,0.7054108216432866,0.33964461970048987,0.6294671523581585,0.7054108216432866,0.55663018265587,0.5763272746335054,0.3584990380013779,0.2436700552054112,0.613191431565162,0.6999881502612892,0.49070543537943656,0.023377839738686637
venus,499,0.7254625683675324,1.4509251367350648,0.13052618387651493,0.29461571125185126,0.5651302605210421,0.13067737613326796,0.2957078393114874,0.5651302605210421,0.6064903342976571,0.6757476872797957,0.2523139939690896,0.24971542873360178,0.8012478257325383,0.9900432391399028,0.33413811729837256,0.011332704818613985
earth,499,0.7068210124266331,1.4136420248532662,0.07494318578350435,0.15268012627031455,0.5370741482965932,0.0749452875242825,0.1557079062726466,0.5370741482965932,0.6009511392864552,0.6528353016648661,0.2939716072368194,0.28678128682539133,0.7240856653501437,0.9757332591290605,0.3760690469100882,0.00840050772075459
mars,499,0.564308511663328,1.128617023326656,0.10078660168832823,0.17568084451079596,0.5571142284569138,0.10087061815154065,0.1689629623561983,0.5571142284569138,0.6039700089195551,0.6698338436913606,0.3184434618088999,0.2784544468705857,0.6529746000953635,0.8636748332457291,0.4154555583749133,0.007969187815996339
jupiter,499,0.6339593066057682,1.2679186132115363,0.11640236866022345,0.2460810431649523,0.561122244488978,0.1164785667556195,0.25022591499226354,0.561122244488978,0.6038363603587485,0.6717293394245651,0.29789403736867975,0.2768187160224338,0.73628591009203,0.9312446944277356,0.41210442225396615,0.0035972369447128507
saturn,499,0.4439035168245382,0.8878070336490763,0.2718805588441056,0.5129845781266087,0.6653306613226453,0.2719853220127941,0.5084014893530736,0.6653306613226453,0.5948346223282,0.656840442229868,0.39467605252536747,0.36313037278874444,0.5853053829663306,0.921467984397926,0.4321796891580185,0.003758734115260001
uranus,499,0.31787363730236134,0.6357472746047227,0.5532286812432734,0.8398718783409057,0.8136272545090181,0.5530520474673247,0.8418173759838475,0.8156312625250501,0.49955088306403045,0.47363715656415417,0.2617543720596793,0.24628634769175198,0.7608258109514576,0.9350751148036575,0.35397129113793413,0.003209958687050328
neptune,499,0.13760705860493502,0.27521411720987005,0.8481750464991851,0.9395176004615946,0.9779559118236473,0.8482056516928986,0.9392470466222139,0.9779559118236473,0.36775425474661394,0.3360843072976968,0.16274438173467048,0.16072914644657643,0.8835934629301829,0.9898922043072294,0.21402284221370704,0.0007008416030509362
