planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.451655430867485,0.90331086173497,0.08299841268906072,0.20482958290586378,0.5551102204408818,0.08477712602716507,0.2134416153403924,0.5551102204408818,0.6279059190929159,0.7085292124983592,0.2985319963327867,0.21207546233229732,0.607693542975063,0.6999881502612892,0.37234466410826417,0.023377839738686637
venus,499,0.7118467374493784,1.4236934748987569,0.17885502362443256,0.33586288111224594,0.5951903807615231,0.17860596249505675,0.3389859423511185,0.593186372745491,0.6177741428288728,0.6925398369726901,0.26439183546257544,0.26169603080191917,0.8406077597816332,0.9900432391399028,0.36121543019934294,0.011332704818613985
earth,499,0.7029659047810911,1.4059318095621822,0.1251105290246583,0.20360839887932977,0.5691382765531062,0.1250233045570612,0.20526113498228007,0.5691382765531062,0.6281838195821412,0.6966977654757053,0.27301735825021456,0.26686522421770986,0.7781543462512832,0.9757332591290605,0.3457969515818499,0.00840050772075459
mars,499,0.6569716432666411,1.313943286533282,0.007044920231633237,0.0362822186933719,0.5090180360721442,0.006835626464861111,0.03216786339960185,0.5070140280561122,0.6053354758097136,0.6604954255517932,0.22963591662882166,0.20446534966232982,0.7033175965741564,0.8636748332457291,0.2713793949905034,0.007969187815996339
jupiter,499,0.6358417318788293,1.2716834637576586,0.08341381506561989,0.13961424801142247,0.5430861723446894,0.08323048102689722,0.13638176573195746,0.5430861723446894,0.6517782826516507,0.7352908522996512,0.284367118108677,0.2670883118509742,0.693736162322721,0.9312446944277356,0.3403486551412013,0.0035972369447128507
saturn,499,0.5829093358364071,1.1658186716728138,0.0993777821836222,0.20834644267035513,0.5571142284569138,0.09929509979738389,0.20915861627088556,0.5571142284569138,0.6126171405009018,0.6674007563790532,0.318113833626745,0.2991005517557095,0.6334388073498872,0.921467984397926,0.33173133798301996,0.003758734115260001
uranus,499,0.5092820499545739,1.0185640999091476,0.24594680952346304,0.45951601954031895,0.6513026052104208,0.2455375830693586,0.461735568881475,0.6492985971943888,0.6145305831194425,0.6578677501204325,0.29343760733197605,0.27363350717866175,0.7091630468611664,0.9350751148036575,0.3114622325571807,0.003209958687050328
neptune,499,0.7559413411961726,1.511882682392345,0.18877527238279354,0.3794179003100657,0.6312625250501002,0.1886649849256226,0.3790946166231494,0.6312625250501002,0.6390083527803367,0.675659046068773,0.21351075429016117,0.21144238556743813,0.9764043987406166,0.9898922043072294,0.28608720177443653,0.0007008416030509362
