planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.15306700958596522,0.30613401917193045,0.7011095027480471,0.9636903264360719,0.8917835671342685,0.702455112311215,0.963597230725592,0.8937875751503006,0.3671945538544253,0.2540969981965704,0.1678521470874025,0.11620714226080485,0.6787709009509428,0.6999881502612892,0.2520418210609022,0.023377839738686637
venus,499,0.27162619301424734,0.5432523860284947,0.7041117934248909,0.9367827233134103,0.8957915831663327,0.7039693167270605,0.9367102209341102,0.8957915831663327,0.40348328104334735,0.3421721659094064,0.062309644970529855,0.06161865421385072,0.9417737969590375,0.9900432391399028,0.14207581097731298,0.011332704818613985
earth,499,0.2787107739101669,0.5574215478203338,0.6803411011104734,0.945880334124894,0.8817635270541082,0.6801893117517929,0.9451147326882234,0.8797595190380761,0.40361910649862803,0.29944210138218447,0.06495814770348993,0.06330749516057746,0.9248239652743422,0.9757332591290605,0.12241039415323808,0.00840050772075459
mars,499,0.34714359364645664,0.6942871872929133,0.5213254292438946,0.8548333506936241,0.7775551102204409,0.5210181100060826,0.8538067028752364,0.7775551102204409,0.4665906781057984,0.43982080982865235,0.11308626120962355,0.09646117660772958,0.8428413412649192,0.8636748332457291,0.16656258554677225,0.007969187815996339
jupiter,499,0.5074217554750162,1.0148435109500324,0.39922804064174566,0.792646960524129,0.7094188376753507,0.399195138876288,0.7952080027641911,0.7094188376753507,0.4832089394610188,0.47620741274943645,0.07965965098523817,0.07473719761110238,0.9035347157501163,0.9312446944277356,0.12318156664671531,0.0035972369447128507
saturn,499,0.4785602014631966,0.9571204029263931,0.4092923312317493,0.7062891907782083,0.7294589178356713,0.4093292581443124,0.7095945142918932,0.7314629258517034,0.49690476289180496,0.4934715119609323,0.08515461162681735,0.07936592474127686,0.8841591270733814,0.921467984397926,0.13003353867129555,0.003758734115260001
uranus,499,0.40367407044244225,0.8073481408848847,0.5158567047280198,0.8434945068976851,0.7915831663326653,0.5158015898777698,0.8435427470144891,0.7915831663326653,0.4629885362717215,0.42569384648796416,0.07306254526062224,0.0680701098040014,0.9033767562986357,0.9350751148036575,0.1245171927791734,0.003209958687050328
neptune,499,0.36718699334131194,0.7343739866826238,0.6008462174269934,0.9300418282617943,0.843687374749499,0.6008511658261427,0.9300012298111077,0.843687374749499,0.43135504477234043,0.33029081965547274,0.047511579839047066,0.047107760400971956,0.9597803713964481,0.9898922043072294,0.09330650201286995,0.0007008416030509362
