planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.29373535057078404,0.587470701141568,0.4320009952811515,0.7633736781564151,0.7655310621242485,0.4313873003374293,0.7660947755133073,0.7675350701402806,0.5466757767156047,0.5524617014496533,0.27470322280334303,0.1935951891385435,0.6357124620060285,0.6999881502612892,0.3629298887800412,0.023377839738686637
venus,499,0.5437863396053494,1.0875726792106988,0.39756137057317825,0.695083886570922,0.7374749498997996,0.39767270589615683,0.6926172653165709,0.7414829659318637,0.5557018731313664,0.5708067087404711,0.17505115801687335,0.17319856763886723,0.8868953275221275,0.9900432391399028,0.23036634736223288,0.011332704818613985
earth,499,0.6428448228422545,1.285689645684509,0.23554989789738714,0.4466903246096275,0.6212424849699398,0.23555668798040685,0.44943764586206614,0.6192384769539078,0.564904095456412,0.5956476769764193,0.17767839675691155,0.17360672142693645,0.857407770090615,0.9757332591290605,0.23088891476176357,0.00840050772075459
mars,499,0.5293658531257246,1.0587317062514494,0.21862344527168373,0.4216704735102564,0.6452905811623246,0.2181571839570576,0.41529180707310925,0.6452905811623246,0.6042994535941241,0.6728776815120279,0.23522673780529435,0.2067229092048001,0.7354886850323974,0.8636748332457291,0.2940002683727808,0.007969187815996339
jupiter,499,0.7248925935828293,1.4497851871656586,0.09077589914456703,0.14605210780889627,0.5390781563126252,0.09059042119162422,0.14865341422919273,0.5370741482965932,0.6111929943316714,0.6935256511340453,0.187635933121861,0.1753855275470686,0.825172139172376,0.9312446944277356,0.22381008430387936,0.0035972369447128507
saturn,499,0.7316494742829333,1.4632989485658665,0.06669528829817471,0.10803697069679823,0.533066132264529,0.0665679776528445,0.10469117058284151,0.5350701402805611,0.6104895976361409,0.6851841448426202,0.18895453626070494,0.17505592988596413,0.823504001769601,0.921467984397926,0.22791377412413907,0.003758734115260001
uranus,499,0.8051188412631942,1.6102376825263884,0.0033810598601871967,-0.0046365041654515965,0.4969939879759519,0.0031806222300827893,-0.006306573710836472,0.4969939879759519,0.603862488388145,0.6786893811511248,0.1879622302703467,0.1757267479558766,0.8558464610947886,0.9350751148036575,0.23731213391818148,0.003209958687050328
neptune,499,0.9439692192659884,1.887938438531977,-0.04749945893548501,-0.11849009754057876,0.4468937875751503,-0.04744674414913295,-0.11956540577944577,0.4468937875751503,0.6274692551922555,0.7110391696559584,0.15117636554685618,0.14987424439313227,0.9183312634918922,0.9898922043072294,0.19974773605606697,0.0007008416030509362
