planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.3815638666243373,0.7631277332486746,0.2754269135211813,0.5429941924496267,0.6773547094188377,0.2761164129816722,0.5297236604872225,0.6773547094188377,0.5755017802511694,0.593365742227781,0.2915611806487564,0.20841113683368728,0.6320718929964448,0.6999881502612892,0.3690046978763625,0.023377839738686637
venus,499,0.6639850685378128,1.3279701370756256,0.2109770834088692,0.43082404529998014,0.6232464929859719,0.21104301857200378,0.4285371087017456,0.625250501002004,0.5750377411172898,0.5865819867181332,0.1938895358096918,0.19217043154308708,0.8232438309122803,0.9900432391399028,0.23051288770004302,0.011332704818613985
earth,499,0.6799962198363747,1.3599924396727496,0.14781831106966162,0.2897109705565145,0.5991983967935872,0.14776947928680872,0.2852880277275281,0.5991983967935872,0.5805315999426846,0.6333090108914969,0.22586203528825075,0.22063896105150646,0.7799806112590242,0.9757332591290605,0.27520553030055334,0.00840050772075459
mars,499,0.6505832919741767,1.3011665839483535,0.03826160859103298,0.014690543860798481,0.5050100200400801,0.038198237620294534,0.012405559602618736,0.5050100200400801,0.6309842993668494,0.7036131927645731,0.21004165329043686,0.1857895567616873,0.7377260499008597,0.8636748332457291,0.26683078882943617,0.007969187815996339
jupiter,499,0.7325022600428635,1.4650045200857267,0.10197334853330423,0.1858115476196281,0.5651302605210421,0.10189933946040076,0.18424516813283182,0.5671342685370742,0.61998088764209,0.6892121236546271,0.156686971857202,0.14618303081481784,0.8524407571163503,0.9312446944277356,0.21813859573912622,0.0035972369447128507
saturn,499,0.7881738110475309,1.5763476220950616,0.03080085160364723,0.048822589424236056,0.5110220440881763,0.030698557487655858,0.05057485217245566,0.5110220440881763,0.6153919568727568,0.6853116791542365,0.16428802866553815,0.15214557703834197,0.8610164530717963,0.921467984397926,0.2332519997159571,0.003758734115260001
uranus,499,0.888560016783038,1.7771200335660762,-0.08337057938745761,-0.14985020321311324,0.4408817635270541,-0.08357152702214532,-0.1540344149744376,0.4408817635270541,0.6296447328897827,0.7147520360817693,0.18281469354375343,0.17129890390871683,0.8538236220544589,0.9350751148036575,0.24985282462718833,0.003209958687050328
neptune,499,0.8080018149694065,1.616003629938813,-0.018205329551314785,-0.05992272194927795,0.48096192384769537,-0.01820268596601387,-0.05932171373565647,0.48096192384769537,0.6279784191009886,0.6891223571820702,0.22968575385047788,0.22753096195844574,0.7843945175452967,0.9898922043072294,0.22431139268450812,0.0007008416030509362
