planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.25885412999113994,0.5177082599822799,0.44027700412082865,0.7820221011624336,0.751503006012024,0.43992254858583485,0.7782068317193398,0.749498997995992,0.5129922015495428,0.5179620033794018,0.23812887262393131,0.1599771586847901,0.678611902916526,0.6999881502612892,0.3262783113432133,0.023377839738686637
venus,499,0.47582814418941166,0.9516562883788234,0.42093016504222325,0.6621813207709559,0.7474949899799599,0.4205718441375587,0.6645690948620759,0.7474949899799599,0.5632859026084562,0.6069468293990435,0.17171958891223216,0.1701106267522246,0.8205204032565401,0.9900432391399028,0.20077971272378023,0.011332704818613985
earth,499,0.48683715178482145,0.9736743035696429,0.37705042763344454,0.6485245977113252,0.7314629258517034,0.37722653896771796,0.6461059270223847,0.7334669338677354,0.5470899887275383,0.5834791344247868,0.227989641381886,0.222512899213541,0.7574901527655471,0.9757332591290605,0.2831267905255008,0.00840050772075459
mars,499,0.44675321211414326,0.8935064242282865,0.32828532241477404,0.5583116450975091,0.6973947895791583,0.32833977858689106,0.5521732733773305,0.6973947895791583,0.5858681435276911,0.6242584214994156,0.216612051515496,0.1880457403331436,0.7443911514305658,0.8636748332457291,0.29189073364929013,0.007969187815996339
jupiter,499,0.2857391832970182,0.5714783665940364,0.6112774656321426,0.8759776431114724,0.8557114228456913,0.6116689918065752,0.8761833307195059,0.8557114228456913,0.48173333661949125,0.4594173133357504,0.17384365078416059,0.16267937558853018,0.7859165836468947,0.9312446944277356,0.22885703411979125,0.0035972369447128507
saturn,499,0.17239284783937317,0.34478569567874634,0.7693767363831794,0.9309780721785255,0.9338677354709419,0.7695027791757254,0.9328564347297003,0.9338677354709419,0.4051533284897992,0.35087763510850967,0.16621610833275616,0.15575784035694218,0.7780398488640231,0.921467984397926,0.23010991287774893,0.003758734115260001
uranus,499,0.1461594964179178,0.2923189928358357,0.8071514262212808,0.9403700131370824,0.9599198396793587,0.8070293351709159,0.9397639143943447,0.9599198396793587,0.3860491915224715,0.3386847914488597,0.12552308551215643,0.11899414671321798,0.8324871291832923,0.9350751148036575,0.1885904126235206,0.003209958687050328
neptune,499,0.20139590061001794,0.4027918012200359,0.7616429973904812,0.9143405022188376,0.935871743486974,0.7616555487784025,0.9142557454997466,0.935871743486974,0.4242467852926074,0.39003678478585174,0.12296071518861208,0.12171578234777913,0.8867838854653386,0.9898922043072294,0.18491377179665042,0.0007008416030509362
