planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.3309923253620344,0.6619846507240688,0.28912582388290214,0.5704480275515749,0.655310621242485,0.2887426111238914,0.5619095446442012,0.655310621242485,0.5747059631908706,0.5901238367663575,0.3602697247716253,0.24956676720772536,0.6091432997415569,0.6999881502612892,0.4761184813080902,0.023377839738686637
venus,499,0.5281507294350244,1.0563014588700488,0.30384037388470975,0.5722320659682113,0.6693386773547094,0.3040397336858304,0.5659030118559618,0.6693386773547094,0.5692996814202811,0.6116455159112036,0.3043097810392601,0.30128811722368587,0.7032637250735466,0.9900432391399028,0.3132445963932714,0.011332704818613985
earth,499,0.5858743221538938,1.1717486443077876,0.24890471564904057,0.481417254341883,0.6392785571142284,0.24885265770421616,0.48055393641294647,0.6412825651302605,0.5981384009744525,0.6271858311003757,0.2777720038638336,0.27079515950602207,0.7488350133049717,0.9757332591290605,0.34023259905919107,0.00840050772075459
mars,499,0.5784558300308185,1.156911660061637,0.052647145909787266,0.07162694101434026,0.5250501002004008,0.052638469201556085,0.07844104998245928,0.5250501002004008,0.6135274591930133,0.6744285445678264,0.2912707246142775,0.2567682464853401,0.6650759259604092,0.8636748332457291,0.3749839729547091,0.007969187815996339
jupiter,499,0.39334407922237535,0.7866881584447507,0.4456909898724917,0.7169324045070871,0.7655310621242485,0.44593853920815185,0.7164315781703563,0.7655310621242485,0.5611679624228413,0.5770275049566042,0.24602020127127794,0.22721522323717194,0.7247228261158298,0.9312446944277356,0.292509799841883,0.0035972369447128507
saturn,499,0.3437476480844889,0.6874952961689775,0.514222444658044,0.7698216297015913,0.8156312625250501,0.514664025709239,0.7731941502743099,0.8156312625250501,0.5268235636893808,0.5330647008610274,0.20675237430841462,0.19217760601387307,0.7560191047577922,0.921467984397926,0.2496538104686733,0.003758734115260001
uranus,499,0.192481503209999,0.3849630064199979,0.7435802243510042,0.918088609376506,0.9218436873747495,0.7437068277625162,0.9186021927745455,0.9238476953907816,0.4212030842587321,0.3771838981206087,0.17493470183630241,0.16194468969573558,0.7955205717895114,0.9350751148036575,0.21183294411919187,0.003209958687050328
neptune,499,0.26202465181500734,0.5240493036300146,0.7151415053345692,0.901536699325672,0.9138276553106213,0.7150499127306977,0.9011479998310606,0.9138276553106213,0.4573966874456501,0.4151185556174971,0.14273902929091473,0.14064225239102898,0.9250477192923083,0.9898922043072294,0.19696967090861542,0.0007008416030509362
