planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.3386925714056526,0.6773851428113052,0.3167235981784877,0.5608031890430122,0.7034068136272545,0.31620175802423056,0.5644516504484767,0.6993987975951904,0.5770170128439406,0.6061608821555201,0.2869552559311751,0.21375660103676464,0.5808469180670939,0.6999881502612892,0.392448858881031,0.023377839738686637
venus,499,0.5754899539330565,1.150979907866113,0.25808002012862347,0.5076306088227216,0.6613226452905812,0.258200734240461,0.5080416263249482,0.6613226452905812,0.571070316755934,0.6233027371883663,0.25511966067179725,0.25280791283974147,0.738659258603864,0.9900432391399028,0.29072256296542776,0.011332704818613985
earth,499,0.5014576467845006,1.002915293569001,0.3534244046069842,0.6343221678542639,0.7034068136272545,0.35352863637697146,0.6376242706237687,0.7014028056112225,0.5648363448545309,0.5896226338100123,0.21373234429787405,0.2089693952509732,0.767759052194485,0.9757332591290605,0.24626741381160994,0.00840050772075459
mars,499,0.4071141908360188,0.8142283816720376,0.37205231301322883,0.6519079243421574,0.7234468937875751,0.3722153648743839,0.6544048698151411,0.7214428857715431,0.5646029130095236,0.6066677475387254,0.2036525446228847,0.17852396239936585,0.7322496551358163,0.8636748332457291,0.2774878802813336,0.007969187815996339
jupiter,499,0.4265426385653948,0.8530852771307896,0.428749260325134,0.6912522449716858,0.779559118236473,0.4290673068491575,0.6934198718737935,0.779559118236473,0.5650668999114346,0.5768250687372379,0.17874366002654646,0.1677772716601403,0.7786314515150694,0.9312446944277356,0.23842760402119612,0.0035972369447128507
saturn,499,0.2487157118764142,0.4974314237528285,0.6595057341252117,0.8574089235014544,0.8857715430861723,0.6598021520447719,0.8593069609076728,0.8877755511022044,0.49818671565880573,0.5005049266559053,0.1535770907988531,0.14212177479372542,0.7939573813694921,0.921467984397926,0.21382745595194738,0.003758734115260001
uranus,499,0.17461285017002207,0.34922570034004413,0.7538042253226968,0.9140703464360747,0.9258517034068137,0.7535678171276313,0.9134493854911094,0.9258517034068137,0.42595922839358824,0.4029261543998343,0.12566323013999575,0.11774313299163136,0.8229352523671013,0.9350751148036575,0.17448415072781895,0.003209958687050328
neptune,499,0.2194145779813619,0.4388291559627238,0.7330621228455135,0.9110688243885815,0.9198396793587175,0.7330114440836878,0.9107652749125885,0.9218436873747495,0.42708769136862434,0.40186264171688657,0.16918456458618347,0.16707289949125956,0.8241834108326118,0.9898922043072294,0.20618754855713406,0.0007008416030509362
