planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.2645088865576165,0.529017773115233,0.46830581306111196,0.7071095805119687,0.8056112224448898,0.4687631993260075,0.7070060790788,0.8076152304609219,0.5981960624295137,0.6328397302162185,0.3350464093648072,0.23142163159202694,0.5743974953624619,0.6999881502612892,0.45919247223457266,0.023377839738686637
venus,499,0.5672046676506278,1.1344093353012559,0.21951536437583594,0.3968370304022963,0.6312625250501002,0.2197061690610758,0.4008879505955582,0.6312625250501002,0.6130773039293345,0.6654233151359792,0.41827437247032484,0.41395934076366897,0.599359958537262,0.9900432391399028,0.48264363855789555,0.011332704818613985
earth,499,0.551066564674478,1.102133129348956,0.10286825536649079,0.18899193935831754,0.5591182364729459,0.10287701729754442,0.18555343429013288,0.5571142284569138,0.6151828881963084,0.6677909506741263,0.49905288234606954,0.4869440507938934,0.5103135733609148,0.9757332591290605,0.5587251887274451,0.00840050772075459
mars,499,0.525361598778038,1.050723197556076,0.05659930810926204,0.038230605874228774,0.5150300601202404,0.0566862533693711,0.03501167935124533,0.5150300601202404,0.6415735600463274,0.7192312818317619,0.4429705568537179,0.3845812784425616,0.5534161993481809,0.8636748332457291,0.5767552911970585,0.007969187815996339
jupiter,499,0.3454904393630253,0.6909808787260506,0.5495829262665779,0.7994505251782894,0.8416833667334669,0.5495555657429048,0.7969118033891702,0.8416833667334669,0.5445536559091988,0.546133907937159,0.30594661321661004,0.2839562569019355,0.7407011964243199,0.9312446944277356,0.4152566916861382,0.0035972369447128507
saturn,499,0.22047842679288407,0.4409568535857681,0.7045416075745417,0.8976521639811341,0.9118236472945892,0.7047043204581338,0.8968008269501212,0.9118236472945892,0.45345829548169475,0.42397780499586857,0.2637943956104716,0.24263600497940252,0.8019940362833844,0.921467984397926,0.3594452623216232,0.003758734115260001
uranus,499,0.12027047000472546,0.24054094000945092,0.88427700555894,0.9486992506755637,0.9919839679358717,0.8842307724668192,0.9495535297592904,0.9919839679358717,0.33782907782947325,0.3122325142499297,0.21948217615722815,0.20639074274895738,0.9487097832897932,0.9350751148036575,0.2719534631231366,0.003209958687050328
neptune,499,0.16573571134190865,0.3314714226838173,0.8833301460760473,0.95932404992058,0.9939879759519038,0.8832680008182408,0.9594610983010021,0.9939879759519038,0.34384747075290983,0.281841091480548,0.2532844637311395,0.251181336820934,1.0632826418224655,0.9898922043072294,0.2945591433991165,0.0007008416030509362
