planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.19407915276348262,0.38815830552696523,0.5644275395813109,0.7958643527355435,0.8557114228456913,0.5659367822210859,0.8026050753974623,0.8557114228456913,0.5533089813174937,0.5453592913028908,0.326010298223966,0.22742506935522935,0.5653043921919049,0.6999881502612892,0.45960145682665404,0.023377839738686637
venus,499,0.7331334014066436,1.4662668028132873,0.0008723932549231323,-0.022361256901029115,0.48697394789579157,0.001160355190780532,-0.01242898672721668,0.48697394789579157,0.608459800173936,0.6881890875378338,0.379397109683584,0.3754633910622669,0.6511147341193713,0.9900432391399028,0.4235402268139115,0.011332704818613985
earth,499,0.6426783564338397,1.2853567128676795,0.048761264166116244,0.07545414219345747,0.5250501002004008,0.048766017781936156,0.06879857927767515,0.5270541082164328,0.6080077396819582,0.6545878364022466,0.4087831410626744,0.39871838793781367,0.5932548827726676,0.9757332591290605,0.4134293957649834,0.00840050772075459
mars,499,0.4742689731531789,0.9485379463063579,0.18544955879301284,0.3531213916716048,0.6192384769539078,0.18494624985134048,0.35417406838276616,0.6192384769539078,0.6005073797030182,0.6305648138066411,0.44205804634876616,0.3835551254977079,0.5636132524053096,0.8636748332457291,0.5736977559385189,0.007969187815996339
jupiter,499,0.2756832023817603,0.5513664047635206,0.6096336009749513,0.8416906165463253,0.875751503006012,0.6095235816178075,0.8423473157140333,0.875751503006012,0.5115616772509621,0.4918729565973886,0.3279321396324183,0.3052912730691272,0.6686885062998824,0.9312446944277356,0.3736680903283924,0.0035972369447128507
saturn,499,0.19468441143506673,0.38936882287013347,0.7337284409363088,0.905973334948774,0.9278557114228457,0.7336261172892781,0.906136225657757,0.9278557114228457,0.449752420557086,0.4152648318504696,0.26403812259007575,0.24277723944056656,0.7391610152737706,0.921467984397926,0.33559725379327215,0.003758734115260001
uranus,499,0.1288146027956005,0.257629205591201,0.876870873562095,0.9503090152670476,0.9959919839679359,0.8763297496593752,0.9508718688723791,0.9959919839679359,0.3667979353896542,0.3095847040585855,0.18323430357174852,0.1713321258980712,0.8802582170954881,0.9350751148036575,0.24001073278460883,0.003209958687050328
neptune,499,0.21402646061751598,0.42805292123503197,0.844916553024543,0.9116939677665823,0.9879759519038076,0.8448312669489584,0.9116079965388689,0.9879759519038076,0.41919952743502237,0.4110606532451516,0.22559482688906157,0.22364935379006926,1.028889890366185,0.9898922043072294,0.33374525291428214,0.0007008416030509362
