planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.23545329810163163,0.4709065962032633,0.4307247703209252,0.752472317675245,0.7434869739478958,0.43049719776554807,0.7508067809627682,0.7414829659318637,0.5454827102926716,0.5529770967088136,0.336513678951127,0.24484535045150368,0.5228674796620302,0.6999881502612892,0.4517715405713235,0.023377839738686637
venus,499,0.5239045327930407,1.0478090655860814,0.36403944144984046,0.6374892543460392,0.7274549098196392,0.3642829061724992,0.6357544016772139,0.7274549098196392,0.5649097109661627,0.6133049689537963,0.18405500340641134,0.18195925934713414,0.8136636739358145,0.9900432391399028,0.2238849648333205,0.011332704818613985
earth,499,0.49235564600260523,0.9847112920052103,0.3593451278591377,0.6248890732969983,0.7014028056112225,0.3592459976406484,0.6228459384539934,0.7034068136272545,0.5729719258259554,0.5971793750840966,0.21971998218299346,0.21375862763696027,0.7691411879336408,0.9757332591290605,0.2738883694021785,0.00840050772075459
mars,499,0.434094146419155,0.8681882928383101,0.2732575830540976,0.49579688569693525,0.6753507014028056,0.27323425497917064,0.4876704677758564,0.6753507014028056,0.5878423006072546,0.6495116602665048,0.2744852282402228,0.24177383165386404,0.6448485390656069,0.8636748332457291,0.3348878771065867,0.007969187815996339
jupiter,499,0.6481549240533361,1.2963098481066724,0.08770531436951201,0.12701252402852473,0.5450901803607214,0.0877962002648522,0.12253080738630932,0.5450901803607214,0.6034263473349907,0.6650767012182273,0.2508008216085349,0.2355383602798459,0.7108170379358663,0.9312446944277356,0.2794927331973715,0.0035972369447128507
saturn,499,0.5916882726274025,1.1833765452548053,0.1427995286265967,0.24789426197623962,0.5811623246492986,0.1428279166985129,0.25109394311007066,0.5811623246492986,0.6274255813494846,0.7045180819178907,0.2696412593851216,0.2512606516722285,0.6812846439534103,0.921467984397926,0.31448234926262747,0.003758734115260001
uranus,499,0.6795512303414907,1.3591024606829814,0.07269583691135054,0.1671731376627146,0.5511022044088176,0.0726185092394142,0.1710411200289956,0.5511022044088176,0.573233294341495,0.6326743896157868,0.25177879925567226,0.23763898531440847,0.7187139950965619,0.9350751148036575,0.30611455991511566,0.003209958687050328
neptune,499,0.6686352821889202,1.3372705643778404,0.17367780716195397,0.3352606802961204,0.5891783567134269,0.17362379253232674,0.33502769047330777,0.5891783567134269,0.5763314057128479,0.6447883451935481,0.20789607485456482,0.20567776152435857,0.7983753621378356,0.9898922043072294,0.26243077856122465,0.0007008416030509362
