planet,num_points,component_mse,vector_mse,direction_cosine_mean,direction_cosine_median,direction_positive_fraction,radial_alignment_mean,radial_alignment_median,inward_fraction,normalized_torque_abs_mean,normalized_torque_abs_median,relative_magnitude_error_mean,absolute_magnitude_error_mean,predicted_magnitude_mean,true_magnitude_mean,inverse_square_cv,true_inverse_square_cv
mercury,499,0.18297513288741743,0.36595026577483486,0.5397950949535263,0.797383502802112,0.8496993987975952,0.5390866796817795,0.8031298123131034,0.8537074148296593,0.5375946879047155,0.5395365272634928,0.34965698279546975,0.2639120736777614,0.48125934637674234,0.6999881502612892,0.446958541974228,0.023377839738686637
venus,499,0.35193977444339875,0.7038795488867975,0.493648478095347,0.7809639137713239,0.7955911823647295,0.4936319993160215,0.7819234638920731,0.7955911823647295,0.5234598133996865,0.5350174508687885,0.4523163027151385,0.4476474879088257,0.5433217334914103,0.9900432391399028,0.40084147468675424,0.011332704818613985
earth,499,0.30103321204666494,0.6020664240933298,0.595959345813873,0.8256020833684568,0.8597194388777555,0.5959955757329949,0.8261207047929584,0.8597194388777555,0.5146161479498268,0.5293535148589986,0.4212326886506494,0.4106046669655114,0.566105148059649,0.9757332591290605,0.38192160048889146,0.00840050772075459
mars,499,0.26890565580204473,0.5378113116040895,0.5097400518858206,0.735323877365802,0.8176352705410822,0.5095603874209982,0.7362499400219651,0.8156312625250501,0.5672448056482964,0.6044816305690228,0.40504362861943727,0.3558480836771429,0.5133149919308833,0.8636748332457291,0.4299460972280152,0.007969187815996339
jupiter,499,0.24504041293488416,0.4900808258697683,0.6486811477920471,0.8482690804535443,0.9038076152304609,0.6487461059501144,0.8485135626940457,0.9038076152304609,0.5144660286480597,0.5103120677513069,0.4207545509745326,0.3928906408761451,0.5395159319837834,0.9312446944277356,0.39109179527428994,0.0035972369447128507
saturn,499,0.23804335266807644,0.4760867053361529,0.6681888377706293,0.8514365384709968,0.9038076152304609,0.667995906710912,0.8497049369268097,0.9038076152304609,0.5114425195024318,0.5128745232396681,0.43294573917749446,0.40129260209057066,0.5221117199483598,0.921467984397926,0.4011590973524322,0.003758734115260001
uranus,499,0.24588553744811703,0.49177107489623406,0.649351233185997,0.8884713592800054,0.8817635270541082,0.6491889000194945,0.8898577777152904,0.8817635270541082,0.4687203976362598,0.4222451066615097,0.37820143044587723,0.35797709903753283,0.5788398552210906,0.9350751148036575,0.3746291378121985,0.003209958687050328
neptune,499,0.2545202846414593,0.5090405692829186,0.6847648024166297,0.8853825259028576,0.9118236472945892,0.6847978045219982,0.8848971898908549,0.9118236472945892,0.4764764447882503,0.4432301215673373,0.3980742734127765,0.39383504567541666,0.5990832991337027,0.9898922043072294,0.3751238097401273,0.0007008416030509362
